Name ,Sex,Age,2022,2023,2024,2025,2026
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,50-54,20923.955369,21416.406337,21935.878473,22460.533996,23027.119408
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,55-59,17911.549044,18223.648473,18569.382959,18909.190779,19258.867179
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,60-64,14266.942779,14664.043459,15065.285813,15498.322805,15932.450166
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,65-69,10982.756989,11238.726543,11475.583711,11750.650481,12066.654621
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,70-74,7676.896272,7924.260634,8213.449566,8485.598653,8731.733394
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,75-79,4755.945543,4839.888918,4955.737485,5125.160235,5349.329935
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,80+,2679.728680,2761.720193,2861.760291,2973.523811,3096.645668
GT - Sedibeng District Municipality (DC42),Male,0-4,39784.928688,39203.892321,38733.029730,38400.064009,38212.981739
GT - Sedibeng District Municipality (DC42),Male,5-9,40479.695440,40286.885152,40033.164526,39839.714813,39814.237055
GT - Sedibeng District Municipality (DC42),Male,10-14,40996.924746,41224.274964,41186.063705,40838.626066,40209.476951
GT - Sedibeng District Municipality (DC42),Male,15-19,40741.246921,42814.198645,43977.851517,44379.322633,44248.535271
GT - Sedibeng District Municipality (DC42),Male,20-24,45218.625194,44844.926924,45593.221279,47290.662089,49291.109555
GT - Sedibeng District Municipality (DC42),Male,25-29,51543.758578,50568.772535,49920.168985,49460.753560,49411.757854
GT - Sedibeng District Municipality (DC42),Male,30-34,52254.312498,52069.576778,51734.815005,51481.000095,51366.588097
GT - Sedibeng District Municipality (DC42),Male,35-39,44552.205003,45977.654750,47357.980429,48430.173244,48746.610554
GT - Sedibeng District Municipality (DC42),Male,40-44,34517.928848,35839.577100,37198.166738,38528.076626,40081.039228
GT - Sedibeng District Municipality (DC42),Male,45-49,28770.100789,29113.308189,29516.757543,30121.114351,31106.462577
GT - Sedibeng District Municipality (DC42),Male,50-54,23490.587448,24262.814941,25012.342994,25735.962601,26214.948019
GT - Sedibeng District Municipality (DC42),Male,55-59,20341.224661,20249.758194,20235.419644,20354.806253,20734.551174
GT - Sedibeng District Municipality (DC42),Male,60-64,17762.153486,17905.876363,17996.762359,18057.315931,18073.925192
GT - Sedibeng District Municipality (DC42),Male,65-69,14318.189384,14541.394936,14753.289936,14954.887961,15118.178511
GT - Sedibeng District Municipality (DC42),Male,70-74,10207.113864,10562.183905,10891.777893,11198.895977,11452.868345
GT - Sedibeng District Municipality (DC42),Male,75-79,6034.011963,6350.296926,6689.602171,7043.481181,7392.872242
GT - Sedibeng District Municipality (DC42),Male,80+,4150.512265,4429.855856,4724.929323,5042.360117,5379.684279
GT - Sedibeng District Municipality (DC42),Female,0-4,36755.986233,36170.912613,35743.839414,35453.395758,35286.987414
GT - Sedibeng District Municipality (DC42),Female,5-9,36381.127002,35953.558338,35501.267472,35153.595931,35001.739905
GT - Sedibeng District Municipality (DC42),Female,10-14,36732.560015,36662.111709,36308.260699,35607.510105,34664.029911
GT - Sedibeng District Municipality (DC42),Female,15-19,36689.851375,37957.608874,38661.236497,38932.694956,38774.901506
GT - Sedibeng District Municipality (DC42),Female,20-24,38315.175311,37658.362784,37899.373397,38878.710357,40216.955453
GT - Sedibeng District Municipality (DC42),Female,25-29,41014.525265,39612.399791,38698.557458,38129.279983,37950.783895
GT - Sedibeng District Municipality (DC42),Female,30-34,40021.938409,39314.979722,38351.685999,37375.080666,36587.161019
GT - Sedibeng District Municipality (DC42),Female,35-39,34573.999228,35140.743926,35737.106912,36122.310311,35897.772500
GT - Sedibeng District Municipality (DC42),Female,40-44,28045.302207,28639.206464,29160.798830,29676.606172,30342.015522
GT - Sedibeng District Municipality (DC42),Female,45-49,23731.243594,23818.400216,23982.773818,24249.019426,24694.483637
GT - Sedibeng District Municipality (DC42),Female,50-54,21736.470235,21559.690611,21449.297133,21407.625156,21464.602027
GT - Sedibeng District Municipality (DC42),Female,55-59,21817.660386,21415.222743,21012.304303,20578.375861,20156.589326
GT - Sedibeng District Municipality (DC42),Female,60-64,20527.771732,20528.305441,20436.263337,20310.147828,20120.720575
GT - Sedibeng District Municipality (DC42),Female,65-69,17563.990595,17869.317982,18049.202886,18169.824633,18223.535817
GT - Sedibeng District Municipality (DC42),Female,70-74,13108.939757,13616.911366,14144.521861,14590.965260,14931.135179
GT - Sedibeng District Municipality (DC42),Female,75-79,8463.555431,8869.854742,9290.534515,9751.562475,10243.063341
GT - Sedibeng District Municipality (DC42),Female,80+,6973.288752,7405.494293,7875.694151,8370.176572,8890.098498
GT - West Rand DM (DC48),Male,0-4,41175.816879,40807.700227,40806.658351,41153.277847,41745.574804
GT - West Rand DM (DC48),Male,5-9,40593.799418,40839.892983,40763.051747,40598.715010,40666.605423
GT - West Rand DM (DC48),Male,10-14,36886.437242,37813.334391,38684.067262,39282.922071,39416.677384
GT - West Rand DM (DC48),Male,15-19,35564.927010,37438.581853,38459.768493,38845.013081,38907.818123
GT - West Rand DM (DC48),Male,20-24,41959.216490,41565.298441,42043.341331,43304.453622,44822.053526
GT - West Rand DM (DC48),Male,25-29,49293.704619,48403.336980,48066.115675,47995.419024,48214.365998
GT - West Rand DM (DC48),Male,30-34,50737.904143,50238.925642,49625.099645,49203.494125,49118.312031
GT - West Rand DM (DC48),Male,35-39,42927.318834,44201.045469,45408.897426,46316.496034,46504.085158
GT - West Rand DM (DC48),Male,40-44,32041.190244,33329.590520,34708.231046,36040.214358,37537.614083
GT - West Rand DM (DC48),Male,45-49,27966.155342,27707.620470,27582.672762,27773.347571,28463.462361
GT - West Rand DM (DC48),Male,50-54,25091.961022,25307.326292,25469.510995,25584.120889,25453.444555
GT - West Rand DM (DC48),Male,55-59,24008.105488,23532.181071,23044.807214,22637.869929,22457.094371
GT - West Rand DM (DC48),Male,60-64,21168.142746,21570.765198,21789.783356,21843.917571,21716.327359
GT - West Rand DM (DC48),Male,65-69,15065.467828,15926.562988,16758.644703,17509.775983,18118.762675
GT - West Rand DM (DC48),Male,70-74,8555.407189,9283.007636,10053.618536,10881.709435,11724.920835
GT - West Rand DM (DC48),Male,75-79,3515.705830,3948.873094,4411.689871,4909.954098,5448.455507
GT - West Rand DM (DC48),Male,80+,778.428050,857.213403,942.711856,1036.619216,1138.874700
GT - West Rand DM (DC48),Female,0-4,39799.125507,39413.578226,39397.203593,39697.822603,40214.493425
GT - West Rand DM (DC48),Female,5-9,39528.555366,39715.121109,39598.448929,39422.664818,39490.222735
GT - West Rand DM (DC48),Female,10-14,36550.183164,37465.797863,38243.567900,38661.691914,38629.211368
GT - West Rand DM (DC48),Female,15-19,35599.761904,37080.351237,38093.667175,38797.604547,39206.111664
GT - West Rand DM (DC48),Female,20-24,41177.609996,40601.017906,40524.116295,41006.873443,41902.529873
GT - West Rand DM (DC48),Female,25-29,46634.231172,45901.076894,45820.285692,46040.650618,46362.079170
GT - West Rand DM (DC48),Female,30-34,46136.851258,45971.201143,45501.987180,45046.977744,44906.325574
GT - West Rand DM (DC48),Female,35-39,39670.434701,40840.103520,42050.775242,43038.482054,43336.886634
GT - West Rand DM (DC48),Female,40-44,31369.637401,32493.722444,33567.583460,34644.737036,35901.545312
GT - West Rand DM (DC48),Female,45-49,25543.940936,25953.851246,26505.878909,27213.758325,28158.161374
GT - West Rand DM (DC48),Female,50-54,22693.848434,22721.805836,22783.913819,22942.979276,23273.092235
GT - West Rand DM (DC48),Female,55-59,20692.810463,20831.854558,20928.889166,20930.882909,20870.901367
GT - West Rand DM (DC48),Female,60-64,16897.571276,17405.484776,17840.724364,18240.802178,18568.230146
GT - West Rand DM (DC48),Female,65-69,12284.316434,12854.571345,13390.484451,13914.091465,14410.629819
GT - West Rand DM (DC48),Female,70-74,7966.016378,8346.012992,8790.217886,9256.807630,9732.305123
GT - West Rand DM (DC48),Female,75-79,4374.514736,4649.105064,4915.653165,5183.951101,5454.585120
GT - West Rand DM (DC48),Female,80+,1668.703437,1744.705221,1826.097777,1909.286304,1994.212001
GT - Ekurhuleni Metropolitan Municipality,Male,0-4,179898.147160,179187.487474,179382.038366,180548.760146,182547.428425
GT - Ekurhuleni Metropolitan Municipality,Male,5-9,171451.616792,173131.488789,173984.049998,174724.201034,176252.528133
GT - Ekurhuleni Metropolitan Municipality,Male,10-14,157045.233499,160539.685588,163505.618252,165528.354585,166092.636734
GT - Ekurhuleni Metropolitan Municipality,Male,15-19,147239.609307,157544.792753,163565.772644,165898.585117,166032.750301
GT - Ekurhuleni Metropolitan Municipality,Male,20-24,174708.803735,174245.483476,177868.805738,185096.974515,193328.786268
GT - Ekurhuleni Metropolitan Municipality,Male,25-29,212880.238622,208976.987660,207439.101237,207302.983071,208831.181854
GT - Ekurhuleni Metropolitan Municipality,Male,30-34,224974.819120,223230.959110,220899.205442,219208.411001,218793.399830
GT - Ekurhuleni Metropolitan Municipality,Male,35-39,197733.735618,203163.463093,208258.611683,212039.121456,212600.615956
GT - Ekurhuleni Metropolitan Municipality,Male,40-44,152883.402138,159161.579223,165672.876699,171821.158227,178567.907345
GT - Ekurhuleni Metropolitan Municipality,Male,45-49,129144.060273,130413.168525,131670.937644,133887.981714,138072.031940
GT - Ekurhuleni Metropolitan Municipality,Male,50-54,101641.072307,106682.860881,111420.657978,115672.623635,118375.585287
GT - Ekurhuleni Metropolitan Municipality,Male,55-59,79996.482835,81618.604966,83499.216218,85885.036053,89326.416102
GT - Ekurhuleni Metropolitan Municipality,Male,60-64,61881.189922,64085.466716,66240.024018,68359.788184,70333.456243
GT - Ekurhuleni Metropolitan Municipality,Male,65-69,45037.398454,46662.677399,48366.273232,50166.979080,52004.173885
GT - Ekurhuleni Metropolitan Municipality,Male,70-74,30329.328989,31693.413515,33085.917682,34548.778893,35986.968345
GT - Ekurhuleni Metropolitan Municipality,Male,75-79,16859.930861,18077.462069,19361.380758,20679.129707,21975.486609
GT - Ekurhuleni Metropolitan Municipality,Male,80+,8195.171766,8877.782509,9610.134827,10407.562880,11267.194190
GT - Ekurhuleni Metropolitan Municipality,Female,0-4,177196.278966,176512.412124,176657.767333,177588.889509,179204.539184
GT - Ekurhuleni Metropolitan Municipality,Female,5-9,168983.458393,170821.193124,171826.210692,172748.765436,174427.409340
GT - Ekurhuleni Metropolitan Municipality,Female,10-14,156527.467170,160367.831762,163407.830877,165158.244881,165453.053053
GT - Ekurhuleni Metropolitan Municipality,Female,15-19,147865.411228,157072.316030,163317.408973,167129.633256,168891.742282
GT - Ekurhuleni Metropolitan Municipality,Female,20-24,169368.563021,169276.742715,171938.407833,177078.841672,183479.463665
GT - Ekurhuleni Metropolitan Municipality,Female,25-29,206671.512425,202020.379215,200280.065266,200658.773460,202618.353293
GT - Ekurhuleni Metropolitan Municipality,Female,30-34,209986.533135,210158.091865,208976.965811,207496.221037,206901.406468
GT - Ekurhuleni Metropolitan Municipality,Female,35-39,180804.450272,186988.092445,193000.416851,197879.452294,199704.326540
GT - Ekurhuleni Metropolitan Municipality,Female,40-44,139974.129106,146535.813331,152981.034636,159313.132464,166157.634444
GT - Ekurhuleni Metropolitan Municipality,Female,45-49,111125.762108,114132.557521,117542.119455,121704.834613,127164.783308
GT - Ekurhuleni Metropolitan Municipality,Female,50-54,90272.528166,92737.837226,95512.302572,98500.255948,101855.702774
GT - Ekurhuleni Metropolitan Municipality,Female,55-59,79016.725513,79983.061703,81036.883997,82101.416893,83341.107813
GT - Ekurhuleni Metropolitan Municipality,Female,60-64,65892.810736,67642.034378,69212.212869,70796.157192,72281.811191
GT - Ekurhuleni Metropolitan Municipality,Female,65-69,50302.220370,52318.967646,54182.761188,55998.059859,57720.690273
GT - Ekurhuleni Metropolitan Municipality,Female,70-74,35042.911388,36528.201250,38224.780469,39952.514328,41662.376736
GT - Ekurhuleni Metropolitan Municipality,Female,75-79,21190.143164,22558.166657,23876.144241,25170.815344,26413.166013
GT - Ekurhuleni Metropolitan Municipality,Female,80+,11988.831289,12787.254566,13658.470129,14579.536973,15553.121656
GT - City of Johannesburg Metropolitan Municipality,Male,0-4,242417.818992,240847.156918,240862.214176,242514.833292,245470.309579
GT - City of Johannesburg Metropolitan Municipality,Male,5-9,237868.869454,241012.743521,242576.879293,243765.645605,246181.132909
GT - City of Johannesburg Metropolitan Municipality,Male,10-14,214697.555498,221185.625216,227290.334608,231999.011112,234269.928078
GT - City of Johannesburg Metropolitan Municipality,Male,15-19,207045.072792,220832.504380,228399.844772,231229.435361,231685.443090
GT - City of Johannesburg Metropolitan Municipality,Male,20-24,247336.308094,249059.651720,255694.706500,266452.265828,277828.508059
GT - City of Johannesburg Metropolitan Municipality,Male,25-29,304438.021808,301596.102069,301854.763057,303696.161351,307354.048915
GT - City of Johannesburg Metropolitan Municipality,Male,30-34,333127.035755,331393.776144,328988.580869,327816.601191,328718.439007
GT - City of Johannesburg Metropolitan Municipality,Male,35-39,303196.609435,311541.573934,319711.874056,325983.705846,327318.259248
GT - City of Johannesburg Metropolitan Municipality,Male,40-44,246285.500048,255414.040902,264468.662130,272935.756984,282616.362651
GT - City of Johannesburg Metropolitan Municipality,Male,45-49,207141.397766,211374.566169,215366.061844,220397.756212,227851.020867
GT - City of Johannesburg Metropolitan Municipality,Male,50-54,154544.157213,165061.456174,175172.340824,184515.525564,191352.963640
GT - City of Johannesburg Metropolitan Municipality,Male,55-59,112039.732070,116515.022334,121646.855974,127762.144910,135695.410212
GT - City of Johannesburg Metropolitan Municipality,Male,60-64,82448.566865,86169.620640,90017.865663,94132.013688,98428.470820
GT - City of Johannesburg Metropolitan Municipality,Male,65-69,58942.935465,61369.526510,64054.306935,66982.978869,70068.885521
GT - City of Johannesburg Metropolitan Municipality,Male,70-74,40888.899963,42431.874717,44094.902258,45993.182043,48020.603864
GT - City of Johannesburg Metropolitan Municipality,Male,75-79,23233.540081,25072.602523,26940.585936,28759.211039,30433.856796
GT - City of Johannesburg Metropolitan Municipality,Male,80+,12320.464194,13237.699445,14214.177126,15271.080489,16402.433917
GT - City of Johannesburg Metropolitan Municipality,Female,0-4,237696.412486,236114.006597,236172.157166,237729.672404,240436.287736
GT - City of Johannesburg Metropolitan Municipality,Female,5-9,233845.540413,236868.296261,238208.630084,239193.089180,241454.574907
GT - City of Johannesburg Metropolitan Municipality,Female,10-14,214406.030833,221011.486243,226902.554506,230973.264824,232537.008016
GT - City of Johannesburg Metropolitan Municipality,Female,15-19,212278.704945,224991.563379,232517.707438,236403.877175,237811.813168
GT - City of Johannesburg Metropolitan Municipality,Female,20-24,254198.935808,257108.820794,262885.875345,270894.399264,279428.004381
GT - City of Johannesburg Metropolitan Municipality,Female,25-29,325161.319642,320184.399088,319895.120981,322898.428599,327912.666342
GT - City of Johannesburg Metropolitan Municipality,Female,30-34,348414.606945,349131.246043,347826.712983,346322.174715,346598.033622
