sal_code,pop
"2710525",448
"2710504",425
"2710679",657
"2710569",495
"2710179",190
"2710549",476
"2710586",516
"2710492",414
"2710654",608
"2710403",346
"2710087",120
"2710476",403
"2710406",348
"2710486",409
"2710357",320
"2710366",325
"2710306",287
"2710265",256
"2710245",243
"2710097",129
"2710336",310
"2710167",184
"2710072",97
"2710126",151
"2710153",175
"2710677",648
"2710116",144
"2710063",87
"2710197",204
"2710224",227
"2710261",253
"2710122",148
"2710517",442
"2710560",486
"2710341",312
"2710405",348
"2710271",262
"2710262",254
"2710439",372
"2710358",321
"2710221",225
"2710331",307
"2710615",547
"2710142",163
"2710407",348
"2710397",342
"2710419",356
"2710431",364
"2710210",215
"2710446",377
"2710574",503
"2710209",214
"2710594",526
"2710098",129
"2710233",233
"2710212",218
"2710135",158
"2710170",185
"2710196",203
"2710416",354
"2710300",281
"2710128",154
"2710206",211
"2710235",235
"2710547",475
"2710269",260
"2710694",689
"2710637",584
"2710291",275
"2710225",227
"2710070",96
"2710402",345
"2710404",346
"2710425",361
"2710367",326
"2710236",235
"2710133",157
"2710270",260
"2710237",235
"2710217",222
"2710375",329
"2710522",447
"2710625",561
"2710288",272
"2710609",536
"2710623",559
"2710280",265
"2710460",387
"2710398",343
"2710482",406
"2710088",121
"2710160",177
"2710292",276
"2710588",519
"2710220",223
"2710550",477
"2710171",185
"2710095",126
"2710111",138
"2710201",206
"2710305",284
"2710293",276
"2710215",220
"2710042",61
"2710118",146
"2710050",64
"2710558",485
"2710214",219
"2710172",187
"2710192",201
"2710531",452
"2710055",77
"2710595",527
"2710165",183
"2710674",645
"2710054",75
"2710145",167
"2710287",270
"2710345",312
"2710189",198
"2710391",338
"2710180",191
"2710436",370
"2710536",460
"2710682",661
"2710374",329
"2710373",328
"2710325",300
"2710592",524
"2710200",205
"2710626",561
"2710668",627
"2710349",314
"2710355",318
"2710326",300
"2710499",423
"2710581",510
"2710697",691
"2710131",156
"2710534",459
"2710535",460
"2710457",385
"2710606",535
"2710078",111
"2710112",140
"2710390",338
"2710382",331
"2710154",175
"2710164",182
"2710060",83
"2710385",333
"2710100",132
"2710030",48
"2710485",407
"2710466",394
"2710559",486
"2710076",109
"2710124",149
"2710298",278
"2710102",133
"2710046",63
"2710371",327
"2710347",313
"2710579",509
"2710508",429
"2710257",252
"2710506",426
"2710507",427
"2710351",315
"2710312",290
"2710434",368
"2710299",280
"2710591",523
"2710545",473
"2710139",161
"2710557",482
"2710528",451
"2710075",106
"2710301",281
"2710104",135
"2710193",202
"2710521",445
"2710520",444
"2710698",693
"2710329",305
"2710338",311
"2710272",262
"2710216",221
"2710248",245
"2710639",585
"2710302",281
"2710497",423
"2710514",437
"2710359",321
"2710620",551
"2710518",442
"2710645",594
"2710702",715
"2710149",172
"2710061",83
"2710101",132
"2710024",45
"2710040",60
"2710039",58
"2710084",118
"2710090",123
"2710019",33
"2710163",181
"2710202",206
"2710475",403
"2710077",110
"2710444",375
"2710203",206
"2710632",572
"2710484",406
"2710461",389
"2710479",405
"2710684",663
"2710503",425
"2710572",498
"2710529",451
"2710573",499
"2710605",535
"2710137",159
"2710080",112
"2710113",141
"2710177",189
"2710692",681
"2710115",143
"2710127",152
"2710283",266
"2710551",478
"2710383",332
"2710255",251
"2710352",316
"2710666",626
"2710630",571
"2710240",236
"2710252",248
"2710432",365
"2710129",155
"2710062",85
"2710022",39
"2710114",142
"2710151",173
"2710662",616
"2710442",373
"2710510",431
"2710346",313
"2710033",53
"2710368",326
"2710699",696
"2710616",549
"2710083",118
"2710198",205
"2710540",466
"2710028",47
"2710119",147
"2710314",292
"2710308",288
"2710544",473
"2710556",482
"2710161",178
"2710665",625
"2710195",203
"2710254",251
"2710069",95
"2710570",496
"2710463",390
"2710066",92
"2710155",176
"2710311",289
"2710690",675
"2710614",546
"2710467",395
"2710487",410
"2710365",324
"2710415",354
"2710566",491
"2710026",47
"2710244",243
"2710538",461
"2710667",627
"2710250",248
"2710309",288
"2710502",424
"2710715",828
"2710619",549
"2710174",189
"2710147",171
"2710156",176
"2710222",226
"2710157",176
"2710107",137
"2710057",79
"2710110",138
"2720081",723
"2720021",314
"2720024",316
"2720027",325
"2720028",332
"2720035",383
"2720039",402
"2720040",405
"2720044",418
"2720045",420
"2720048",437
"2720054",469
"2720055",472
"2720057",480
"2720061",503
"2720062",511
"2720069",557
"2720076",623
"2720009",196
"2720015",249
"2720023",315
"2720037",397
"2720041",408
"2720047",435
"2720072",604
"2720075",618
"2720085",950
"2720087",1020
"2720088",1277
"2720034",383
"2720049",446
"2720051",454
"2720053",461
"2720018",291
"2720008",185
"2720010",208
"2720012",228
"2720016",264
"2720060",497
"2720070",559
"2720073",605
"2720083",750
"2720043",411
"2720082",738
"2720080",703
"2720071",563
"2720026",321
"2720078",651
"2720004",115
"2720056",472
"2720066",541
"2720017",289
"2720007",181
"2720074",607
"2720030",350
"2720050",451
"2720033",374
"2720038",401
"2720011",226
"2720006",134
"2720013",237
"2720019",311
"2720020",312
"2720032",374
"2720058",489
"2720063",511
"2720079",677
"2720052",459
"2720059",495
"2720025",320
"2720031",351
"2720064",518
"2720022",315
"2720014",241
"2720077",630
"2720068",553
"2720029",350
"2720036",385
"2720086",1005
"2720042",410
"2720065",535
"2720067",547
"2720084",786
"2720001",63
"2720046",423
"2720005",119
"2720002",63
"2720003",93
"2730030",107
"2730044",156
"2730056",182
"2730001",12
"2730002",15
"2730003",16
"2730004",16
"2730007",21
"2730010",23
"2730011",27
"2730015",40
"2730019",50
"2730029",105
"2730037",125
"2730039",129
"2730045",157
"2730047",160
"2730060",197
"2730064",214
"2730068",216
"2730086",271
"2730088",273
"2730091",275
"2730096",290
"2730104",303
"2730146",363
"2730147",363
"2730201",435
"2730216",465
"2730218",467
"2730237",526
"2730241",533
"2730249",550
"2730308",1011
"2730043",156
"2730112",311
"2730279",610
"2730160",377
"2730079",247
"2730099",298
"2730020",57
"2730083",259
"2730057",188
"2730109",307
"2730100",301
"2730247",546
"2730173",404
"2730162",379
"2730067",215
"2730012",32
"2730031",109
"2730013",32
"2730094",281
"2730008",21
"2730053",170
"2730261",577
"2730098",295
"2730071",229
"2730024",73
"2730055",180
"2730075",241
"2730050",162
"2730032",109
"2730153",370
"2730080",251
"2730036",124
"2730058",189
"2730076",245
"2730062",198
"2730089",275
"2730065",214
"2730182",411
"2730085",264
"2730025",86
"2730023",68
"2730074",240
"2730138",355
"2730139",356
"2730191",427
"2730208",444
"2730251",553
"2730302",754
"2730040",139
"2730242",534
"2730290",660
"2730304",867
"2730097",293
"2730187",418
"2730264",588
"2730114",312
"2730289",660
"2730014",39
"2730063",203
"2730103",303
"2730107",306
"2730119",321
"2730136",351
"2730223",488
"2730238",531
"2730294",686
"2730297",699
"2730300",745
"2730303",839
"2730213",454
"2730230",500
"2730232",505
"2730233",509
"2730245",544
"2730259",574
"2730274",606
"2730284",647
"2730292",683
"2730293",684
"2730295",692
"2730298",706
"2730243",540
"2730154",371
"2730186",416
"2730217",467
"2730271",599
"2730275",608
"2730005",18
"2730009",22
"2730026",92
"2730078",246
"2730093",280
"2730142",357
"2730179",407
"2730227",496
"2730313",1290
"2730310",1078
"2730113",312
"2730125",325
"2730156",372
"2730161",378
"2730122",323
"2730199",434
"2730207",443
"2730222",479
"2730228",497
"2730269",595
"2730285",649
"2730235",524
"2730268",594
"2730280",614
"2730282",627
"2730054",173
"2730077",245
"2730081",252
"2730082",253
"2730206",441
"2730215",461
"2730106",303
"2730116",317
"2730137",354
"2730277",609
"2730296",699
"2730133",347
"2730192",427
"2730066",214
"2730046",159
"2730309",1033
"2730102",302
"2730115",316
"2730283",631
"2730121",322
"2730212",451
"2730034",119
"2730169",400
"2730073",232
"2730240",532
"2730200",434
"2730165",392
"2730231",502
"2730018",48
"2730250",550
"2730101",302
"2730189",422
"2730129",326
"2730260",576
"2730151",370
"2730131",334
"2730159",376
"2730183",412
"2730225",493
"2730301",747
"2730155",372
"2730254",560
"2730135",348
"2730149",367
"2730176",405
"2730177",405
"2730090",275
"2730130",332
"2730141",356
"2730150",368
"2730095",284
"2730236",524
"2730253",556
"2730256",567
"2730281",620
"2730193",429
"2730198",433
"2730299",720
"2730127",326
"2730194",429
"2730263",583
"2730111",310
"2730128",326
"2730145",360
"2730174",404
"2730140",356
"2730178",406
"2730190",423
"2730092",278
"2730175",404
"2730205",440
"2730220",475
"2730224",489
"2730123",324
"2730143",357
"2730166",393
"2730272",601
"2730118",320
"2730051",165
"2730270",598
"2730202",438
"2730265",588
"2730267",590
"2730049",161
"2730210",448
"2730258",570
"2730195",430
"2730163",381
"2730167",396
"2730168",397
"2730196",430
"2730204",438
"2730209",445
"2730255",564
"2730022",63
"2730164",384
"2730229",498
"2730234",516
"2730262",582
"2730286",651
"2730287",654
"2730219",473
"2730072",229
"2730124",324
"2730132",334
"2730152",370
"2730048",161
"2730084",261
"2730185",415
"2730108",306
"2730021",61
"2730061",197
"2730052",167
"2730126",325
"2730172",404
"2730273",601
"2730038",127
"2730239",531
"2730252",555
"2730042",151
"2730041",143
"2730244",542
"2730144",360
"2730158",375
"2730181",408
"2730221",477
"2730070",228
"2730105",303
"2730120",321
"2730148",365
"2730171",402
"2730203",438
"2730211",450
"2730248",549
"2730257",567
"2730266",588
"2730288",654
"2730291",665
"2730214",458
"2730276",608
"2730117",319
"2730157",374
"2730069",218
"2730017",43
"2730087",271
"2730035",119
"2730028",98
"2730180",408
"2730033",117
"2730184",414
"2730197",432
"2730134",348
"2730170",401
"2730246",545
"2730188",421
"2730305",925
"2730307",1004
"2730311",1191
"2730312",1235
"2730314",1403
"2730306",979
"2730027",93
"2730110",309
"2730226",494
"2730059",190
"2730006",18
"2730278",608
"2730016",42
"2740187",615
"2740001",12
"2740002",13
"2740003",14
"2740004",14
"2740005",14
"2740200",813
"2740095",335
"2740111",364
"2740199",751
"2740085",321
"2740103",349
"2740125",381
"2740081",314
"2740186",614
"2740084",318
"2740157",477
"2740128",387
"2740182",576
"2740146",443
"2740120",377
"2740129",394
"2740143",431
"2740176",553
"2740132",399
"2740153",470
"2740112",364
"2740188",623
"2740031",112
"2740089",326
"2740097",338
"2740026",94
"2740154",473
"2740172",515
"2740099",339
"2740160",484
"2740130",394
"2740080",314
"2740181",574
"2740100",342
"2740115",368
"2740119",376
"2740063",277
"2740163",491
"2740151",456
"2740142",424
"2740159",480
"2740169",507
"2740088",322
"2740133",401
"2740047",203
"2740036",143
"2740061",267
"2740066",286
"2740106",355
"2740147",445
"2740175",525
"2740071",306
"2740117",373
"2740025",85
"2740114",366
"2740059",259
"2740017",71
"2740062",273
"2740124",380
"2740136",411
"2740057",244
"2740166",497
"2740055",230
"2740139",418
"2740051",207
"2740018",74
"2740123",379
"2740152",465
"2740116",371
"2740014",54
"2740171",513
"2740030",98
"2740022",80
"2740024",82
"2740090",326
"2740102",349
"2740053",221
"2740020",78
"2740145",439
"2740149",451
"2740096",337
"2740032",119
"2740010",31
"2740013",46
"2740046",200
"2740044",185
"2740011",34
"2740065",286
"2740110",364
"2740179",560
"2740045",190
"2740107",357
"2740028",96
"2740074",308
"2740027",95
"2740144",436
"2740101",345
"2740155",475
"2740052",218
"2740086",321
"2740191",689
"2740192",706
"2740127",383
"2740134",404
"2740177",554
"2740082",315
"2740068",301
"2740037",148
"2740023",81
"2740113",365
"2740076",312
"2740078",313
"2740087",322
"2740093",335
"2740094",335
"2740121",379
"2740156",476
"2740167",503
"2740184",596
"2740201",815
"2740049",206
"2740016",66
"2740077",312
"2740140",420
"2740141",423
"2740158",478
"2740194",720
"2740054",228
"2740041",175
"2740118",373
"2740039",163
"2740196",729
"2740189",638
"2740060",260
"2740056",237
"2740043",179
"2740148",448
"2740165",495
"2740072",307
"2740091",331
"2740073",307
"2740138",414
"2740122",379
"2740108",362
"2740168",503
"2740058",256
"2740092",332
"2740079",313
"2740198",750
"2740040",172
"2740070",304
"2740161",487
"2740126",381
"2740180",563
"2740042",178
"2740178",559
"2740185",612
"2740193",708
"2740183",587
"2740197",748
"2740009",31
"2740104",349
"2740195",719
"2740098",338
"2740083",318
"2740131",396
"2740135",411
"2740170",509
"2740203",952
"2740109",362
"2740067",297
"2740035",141
"2740007",22
"2740048",205
"2740105",353
"2740021",79
"2740019",77
"2740050",207
"2740204",1418
"2740174",525
"2740012",43
"2740015",63
"2740064",285
"2740202",953
"2740069",304
"2740137",414
"2740150",454
"2740162",491
"2740190",654
"2740008",31
"2740034",140
"2740164",494
"2740006",19
"2740038",153
"2740029",97
"2740075",310
"2740173",518
"2740033",127
"2760227",502
"2760065",203
"2760002",16
"2760003",17
"2760004",17
"2760006",25
"2760008",29
"2760009",30
"2760018",85
"2760037",141
"2760044",156
"2760046",162
"2760050",170
"2760054",182
"2760056",188
"2760079",253
"2760158",405
"2760166",416
"2760176",435
"2760254",552
"2760293",640
"2760306",691
"2760076",240
"2760048",166
"2760212",485
"2760047",164
"2760101",299
"2760146",382
"2760265",568
"2760310",703
"2760284",612
"2760154",395
"2760179",443
"2760133",362
"2760279",603
"2760110",323
"2760128",352
"2760083",264
"2760290",627
"2760147",383
"2760149",384
"2760055",185
"2760307",692
"2760126",350
"2760201",473
"2760173",430
"2760277",599
"2760275",588
"2760220",496
"2760261",564
"2760085",266
"2760188",449
"2760034",136
"2760041",145
"2760092",277
"2760010",53
"2760140",374
"2760016",82
"2760035",137
"2760078",248
"2760114",329
"2760244",527
"2760124",344
"2760030",127
"2760049",169
"2760007",28
"2760031",127
"2760112",328
"2760119",335
"2760091",276
"2760136",365
"2760152",390
"2760192",457
"2760255",552
"2760165",415
"2760019",85
"2760017",82
"2760038",141
"2760021",98
"2760090",274
"2760137",366
"2760169",421
"2760245",527
"2760100",298
"2760123",343
"2760224",501
"2760045",158
"2760070",221
"2760042",150
"2760069",219
"2760062",198
"2760022",100
"2760087",268
"2760053",174
"2760075",236
"2760059",195
"2760088",268
"2760012",60
"2760150",387
"2760156",396
"2760039",142
"2760033",133
"2760013",61
"2760167",419
"2760023",100
"2760095",281
"2760115",332
"2760175",434
"2760020",93
"2760089",268
"2760157",397
"2760159",406
"2760174",430
"2760186",449
"2760187",449
"2760229",504
"2760232",507
"2760263",565
"2760291",628
"2760295",646
"2760001",14
"2760182",446
"2760222",500
"2760315",725
"2760320",819
"2760142",378
