Name ,Sex,Age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
LIM - Sekhukhune District Municipality (DC47),Female,35-39,28771.283224,28410.716433,27928.088608,27493.783262,27317.358567,27457.379547,28045.251909,28954.489736,29936.941229,31043.840963,32154.386914,33134.747526,34211.689175,35473.154370,37198.447452,39195.840694,41328.845501,43434.694185,45388.490736,47303.814973
LIM - Sekhukhune District Municipality (DC47),Female,40-44,24204.052778,24860.790261,25536.633011,26034.793270,26201.556638,26032.488468,25605.922539,25202.130545,24927.030208,24955.505175,25296.126589,26074.057796,27081.701096,28181.386992,29390.933025,30602.824713,31663.511056,32810.036692,34164.873704,35867.062367
LIM - Sekhukhune District Municipality (DC47),Female,45-49,22411.660914,22167.574928,21826.052131,21586.193290,21560.496835,21947.407306,22472.731416,23083.041136,23619.818724,23929.146605,23944.729494,23748.512763,23518.165219,23371.646460,23482.783122,23870.866138,24664.626295,25669.845109,26780.672411,27922.248957
LIM - Sekhukhune District Municipality (DC47),Female,50-54,20897.408650,20935.123522,20945.470724,20817.800292,20591.987651,20351.629430,20102.088631,19816.091479,19703.802684,19829.118219,20297.265278,20909.353816,21581.459655,22150.361195,22489.689597,22506.251406,22340.459541,22142.612721,22045.007540,22118.827049
LIM - Sekhukhune District Municipality (DC47),Female,55-59,17080.352602,17705.691187,18244.041349,18653.561264,18907.839312,19095.730344,19136.481746,19188.309482,19205.026402,19172.894657,19037.237469,18897.601806,18696.528580,18621.328489,18754.358266,19136.795736,19649.743729,20221.227654,20716.498581,20902.187600
LIM - Sekhukhune District Municipality (DC47),Female,60-64,13878.241570,13976.250796,14208.483074,14546.788922,14999.220795,15559.656977,16131.296764,16627.772941,17100.284912,17483.038391,17743.072048,17877.414141,18017.973565,18077.607891,18063.170747,17918.738304,17747.995379,17494.319700,17346.530456,17219.449599
LIM - Sekhukhune District Municipality (DC47),Female,65-69,12267.218568,12254.683875,12310.403720,12346.071144,12338.260949,12364.308266,12490.047699,12718.012707,13105.367192,13618.435408,14180.019841,14754.738219,15268.315374,15706.957256,16052.725176,16269.822871,16384.392837,16524.605766,16590.069552,16346.600728
LIM - Sekhukhune District Municipality (DC47),Female,70-74,12014.236247,11498.977655,11029.961103,10717.622265,10557.945158,10521.765523,10551.165900,10577.243538,10676.522657,10777.848750,10842.795578,10974.230055,11216.779706,11555.846388,11994.098577,12459.865297,12933.434063,13339.402956,13669.666155,13714.527304
LIM - Sekhukhune District Municipality (DC47),Female,75-79,8160.798224,8899.658134,9417.241334,9654.788003,9521.588464,9265.378280,9050.151171,8834.036131,8745.844237,8716.642458,8766.926191,8838.384763,8900.809124,8933.843797,8933.097803,8894.186778,9012.971225,9291.869168,9267.637222,9451.123785
LIM - Sekhukhune District Municipality (DC47),Female,80+,7832.711900,7945.740463,8001.969747,8045.349479,8077.572126,8554.432703,9041.440347,9465.497332,9984.247172,10537.950201,10737.015745,10940.858734,11154.228276,11388.859596,11649.160021,11663.479947,11705.219584,11761.390716,11830.506805,11903.461378
NW - Bojanala Platinum District Municipality (DC37),Male,0-4,58158.513218,59573.399829,61475.953551,63804.901767,66497.771400,70237.924451,74280.411087,77693.832855,80654.418741,83088.844294,84341.647380,84784.911482,84668.911257,83992.656307,82968.406775,82313.534641,82605.624111,83265.728815,84263.436553,85407.775297
NW - Bojanala Platinum District Municipality (DC37),Male,5-9,57584.166298,57003.696802,57048.848047,57376.885559,57861.118229,58636.424872,59909.897538,61911.457155,64593.636502,67789.459581,71788.691995,76076.764240,79604.463396,82587.848554,84796.529332,86084.991573,86559.867214,86370.143338,85607.456025,84752.189882
NW - Bojanala Platinum District Municipality (DC37),Male,10-14,63158.974816,62388.568280,61285.746310,60415.576136,59944.491464,59387.588971,58677.717569,58642.394013,59018.426600,59631.293474,60280.202685,61275.870933,63185.996584,66011.341089,69415.634866,73310.508300,77445.275737,81050.302782,84180.806330,86438.952275
NW - Bojanala Platinum District Municipality (DC37),Male,15-19,59222.968142,62093.295180,64426.764437,65632.571561,65085.652265,66231.933668,66368.972605,65352.165571,63811.817826,62323.777626,62575.337771,62472.448264,62348.659286,61875.433810,61327.171989,62494.445995,63897.795860,65692.266707,67800.176892,70206.012119
NW - Bojanala Platinum District Municipality (DC37),Male,20-24,57101.797243,59954.284531,62713.916266,65265.744110,67924.995194,71247.164397,74336.295177,77267.182428,79405.223177,79527.913020,79803.386194,79417.057240,78290.614867,76961.143662,75659.076379,75059.889594,74285.970936,73733.796420,72816.759963,71570.803541
NW - Bojanala Platinum District Municipality (DC37),Male,25-29,57637.908126,59751.995190,62281.666515,65239.801390,68801.305203,71806.519808,75370.155873,79202.044700,83073.703180,87349.981854,90320.027899,93202.088077,96371.649988,99091.960630,99941.352302,99465.816905,98596.580133,97455.824218,96254.796153,94885.375555
NW - Bojanala Platinum District Municipality (DC37),Male,30-34,53487.027676,56114.526323,58992.988080,62152.552936,65062.773047,67178.607372,69635.760185,72409.020352,75655.298019,79931.619008,83489.314732,87602.501994,91865.292779,95995.124261,100690.525403,104306.540904,107672.113786,111160.937777,113851.421693,114285.344824
NW - Bojanala Platinum District Municipality (DC37),Male,35-39,50433.301514,50711.452488,51236.325106,52194.607768,54064.773842,56415.626637,59201.348717,62193.938208,65398.515012,68442.116116,70702.644100,73227.054750,76092.000599,79511.017188,83970.269862,88167.061699,92800.246879,97469.224694,101810.278758,106330.529556
NW - Bojanala Platinum District Municipality (DC37),Male,40-44,45553.953376,46747.341215,47707.226110,48511.489608,49230.722939,49713.445260,50051.177524,50641.559449,51664.014064,53684.313258,56173.672738,59062.922158,62127.928554,65378.643144,68352.706389,71025.850301,73897.778724,77013.027387,80558.815711,84715.730620
NW - Bojanala Platinum District Municipality (DC37),Male,45-49,36149.095203,37835.830450,39480.240968,41008.247899,42395.232392,43543.645860,44675.010978,45669.574499,46601.758820,47572.709197,48221.157756,48752.525199,49536.080849,50711.321293,52751.439151,55487.327854,58567.583365,61725.871520,65044.717501,67746.208626
NW - Bojanala Platinum District Municipality (DC37),Male,50-54,25805.576157,27324.121058,28953.942604,30581.288685,32127.448445,33525.091572,35043.219566,36610.072899,38182.391872,39759.597202,41032.401754,42287.556872,43430.119399,44482.269406,45498.366740,46367.057673,47116.992327,48059.380577,49390.538878,51262.167266
NW - Bojanala Platinum District Municipality (DC37),Male,55-59,19602.088670,20060.727146,20567.859866,21290.970699,22333.975030,23537.707713,24829.916970,26249.654744,27752.151183,29301.334901,30725.889454,32288.097796,33901.820036,35476.981462,36993.295680,38392.369760,39738.135241,40935.590443,42051.320970,42828.955329
NW - Bojanala Platinum District Municipality (DC37),Male,60-64,14657.070793,15161.964495,15758.948926,16327.561952,16846.888575,17228.356840,17603.202576,18049.690874,18730.123411,19732.318315,20863.776786,22069.839748,23379.854981,24737.956036,26118.551708,27575.902056,29154.997803,30755.262568,32294.790375,33274.830462
NW - Bojanala Platinum District Municipality (DC37),Male,65-69,10881.284014,11060.574403,11319.330071,11610.816461,11906.965345,12219.637758,12644.981166,13132.701714,13619.918951,14111.173665,14473.609263,14837.705952,15288.031524,15921.700216,16779.817928,17844.804379,18977.442565,20186.210923,21438.937089,22332.838309
NW - Bojanala Platinum District Municipality (DC37),Male,70-74,7926.387867,8005.491839,8042.140481,8119.894492,8241.760774,8328.810639,8423.160022,8629.005142,8935.621505,9286.593636,9646.331892,10078.603313,10486.151570,10813.122006,11102.989781,11309.710525,11601.556716,12061.076390,12725.489385,13288.196225
NW - Bojanala Platinum District Municipality (DC37),Male,75-79,4773.039938,4867.828576,5017.479617,5193.489093,5395.344631,5610.316882,5789.771364,5871.733823,5925.314148,5931.211556,5775.250798,5726.640539,5853.170866,6137.899664,6556.593436,6911.706222,7158.596544,7300.101486,7616.075998,7513.395395
NW - Bojanala Platinum District Municipality (DC37),Male,80+,3138.304695,3284.946049,3419.963668,3584.249439,3792.967123,3977.414203,4162.232117,4350.481594,4558.084951,4781.661156,4867.365608,4954.705087,5036.075300,5153.314788,5307.215115,5269.473607,5220.679639,5155.683962,5068.652972,4946.737839
NW - Bojanala Platinum District Municipality (DC37),Female,0-4,56046.898991,57442.623224,59413.819972,61869.446227,64693.805594,68571.211224,72652.993073,76001.675804,78719.043264,80835.073919,81954.380755,82411.372478,82408.131160,81896.132461,81059.146415,80592.509211,80982.262131,81705.519102,82734.145756,83830.617495
NW - Bojanala Platinum District Municipality (DC37),Female,5-9,56096.544858,55394.976063,55250.829322,55404.387019,55751.254661,56395.381325,57612.571026,59624.536866,62367.207954,65608.537659,69623.319099,73819.903545,77218.814843,80079.271978,82121.265888,83273.676450,83778.107287,83740.124390,83176.211059,82474.322958
NW - Bojanala Platinum District Municipality (DC37),Female,10-14,61500.898030,60783.822564,59735.589136,58865.133879,58339.465211,57617.410270,56820.238354,56557.341009,56685.262053,57138.605745,57685.178692,58721.617963,60689.758030,63515.625842,66927.653456,70808.417053,74925.027180,78427.868940,81418.397884,83510.323351
NW - Bojanala Platinum District Municipality (DC37),Female,15-19,56160.786998,58780.263854,61053.473359,62483.219737,62471.080356,62932.520794,62693.732214,61705.982415,60549.885990,59576.116376,59321.293230,58844.550081,58548.817393,58215.273418,58067.597584,58894.422275,60140.551454,61989.051088,64321.373116,67082.728709
NW - Bojanala Platinum District Municipality (DC37),Female,20-24,49350.177463,51505.812771,53834.356251,56230.916103,58734.248958,61345.101064,64034.361285,66595.807675,68503.900078,68883.137131,68982.956966,68525.055449,67631.341837,66740.583057,65999.810884,65281.014279,64397.850019,63888.254038,63419.503950,62941.651492
NW - Bojanala Platinum District Municipality (DC37),Female,25-29,50426.369068,50893.084538,51264.091013,51979.951908,53408.643176,55466.348179,58032.715017,61034.645421,63891.011164,66903.658145,69548.604897,72337.166377,75039.973956,77040.274556,77539.162540,77650.870962,77304.011860,76481.386025,75403.848395,74157.235266
NW - Bojanala Platinum District Municipality (DC37),Female,30-34,46883.228563,48556.971586,50301.355973,51913.583954,53385.705269,54306.900310,54784.678406,55618.822824,56947.710311,59171.451314,61548.900695,64374.562851,67523.301361,70774.670583,74284.614833,76996.418811,79859.389328,82727.030071,84954.247207,85429.187530
NW - Bojanala Platinum District Municipality (DC37),Female,35-39,42369.422980,43238.764509,44217.839851,45196.470630,46242.383941,47292.344393,48847.347319,50767.857785,52673.764662,54639.045281,56025.952827,56997.858724,58125.334835,59716.274401,62238.150114,65037.409543,68218.109699,71571.856178,74900.791232,78302.415647
NW - Bojanala Platinum District Municipality (DC37),Female,40-44,36689.133943,37564.786972,38388.379714,39279.927721,40239.087843,40939.639190,41682.813093,42687.995466,43806.369762,45156.044004,46555.739767,48503.101835,50620.752182,52684.397378,54768.883727,56482.509709,57731.301658,59058.849265,60819.335486,63320.632779
NW - Bojanala Platinum District Municipality (DC37),Female,45-49,30918.331766,31859.955949,32616.668454,33308.128479,34030.869065,34884.761905,35632.495813,36457.702260,37486.246933,38673.885323,39606.347916,40611.045064,41786.393497,43022.473151,44432.498927,45969.163770,48012.038753,50205.204166,52375.807190,54407.966304
NW - Bojanala Platinum District Municipality (DC37),Female,50-54,23552.706747,24579.020014,25831.186576,26983.368803,27978.626804,28781.383237,29611.052755,30343.938620,31142.659866,32046.737557,33130.913592,34120.195849,35115.345853,36211.125352,37405.165206,38474.079152,39592.804553,40821.918262,42104.961217,43394.536737
NW - Bojanala Platinum District Municipality (DC37),Female,55-59,19549.814240,19923.292343,20164.573109,20516.474289,21102.132969,21840.861469,22724.465436,23845.728462,24990.954853,26059.922899,26983.665178,27963.877298,28829.689023,29698.203844,30622.417639,31774.837635,32826.513790,33869.758818,35014.540964,36049.471215
NW - Bojanala Platinum District Municipality (DC37),Female,60-64,14679.360640,15259.040305,16041.105410,16788.194005,17419.634779,17901.891190,18197.860300,18384.392851,18767.425333,19403.052725,20199.890688,21136.013938,22289.599954,23417.817713,24451.495246,25400.423516,26415.115728,27328.377872,28246.282554,28918.385794
NW - Bojanala Platinum District Municipality (DC37),Female,65-69,12945.936742,12887.530721,12806.376461,12815.385457,12943.222955,13191.234031,13705.225637,14340.577690,14997.355954,15594.495741,16087.654811,16414.867454,16688.509206,17099.401349,17701.652770,18495.127569,19422.133545,20527.377707,21599.373157,22315.172813
NW - Bojanala Platinum District Municipality (DC37),Female,70-74,10050.542228,10464.549343,10833.109618,11072.788906,11161.562335,11043.023366,10892.478006,10794.995831,10918.415384,11187.404718,11604.656600,12188.457294,12784.848679,13260.808690,13636.591364,13930.778650,14140.787546,14412.702807,14876.229399,15306.732687
NW - Bojanala Platinum District Municipality (DC37),Female,75-79,7794.124962,7478.148103,7349.769059,7494.686113,7909.141525,8391.196748,8818.114757,9045.665516,9150.731830,9043.552454,8743.901001,8562.159919,8579.005845,8822.940786,9286.371416,9880.574321,10309.433166,10554.132351,11194.084299,11065.126125
NW - Bojanala Platinum District Municipality (DC37),Female,80+,6921.491464,7427.978173,7889.988559,8345.675841,8796.309050,9035.403317,9281.428125,9460.554761,9731.264516,10029.980914,10407.490950,10785.608880,11169.647839,11572.240123,11999.050134,12347.344783,12717.772674,13098.338267,13488.668081,13879.291116
NW - Ngaka Modiri Molema District Municipality (DC38),Male,0-4,44658.916008,44295.529723,44316.853211,44701.223730,45372.873793,46726.343344,48398.105238,49736.193066,50834.744157,51588.164158,51940.691631,51573.420212,50652.004058,49234.597095,47563.558679,46596.506964,46198.795922,46026.277781,46045.101119,46129.883196
NW - Ngaka Modiri Molema District Municipality (DC38),Male,5-9,46987.578531,45980.507456,45210.380212,44456.281846,43723.949649,43189.282978,42917.265395,43030.546536,43516.931931,44292.714899,45769.855991,47572.109311,49035.318983,50205.652363,50760.920616,50717.536866,50213.566438,49351.781796,48178.327068,46952.929227
NW - Ngaka Modiri Molema District Municipality (DC38),Male,10-14,49189.791578,48695.141942,48070.443945,47491.677386,47011.347024,46059.392364,45076.034768,44383.088030,43763.137321,43218.562811,42505.732096,42164.534741,42286.323083,42907.867071,44000.360735,45392.395296,47199.818108,48675.089218,49757.271304,50280.946319
NW - Ngaka Modiri Molema District Municipality (DC38),Male,15-19,44670.487344,45082.922927,45817.878744,46622.235661,46851.345124,46087.244840,45320.347918,44731.068092,44512.226855,44511.693844,43400.271080,42186.822325,41493.070385,41139.892090,41001.681724,40073.183065,39405.630093,39460.623427,40301.047265,41702.842265
NW - Ngaka Modiri Molema District Municipality (DC38),Male,20-24,34722.309870,35797.252390,36500.500617,36859.649744,37457.359846,38795.216492,39821.092268,40528.086601,40746.686294,40294.920190,40597.503785,40632.014690,40206.341925,39492.496218,38757.067007,38552.063285,38027.529624,37418.717380,36476.151744,35424.375348
NW - Ngaka Modiri Molema District Municipality (DC38),Male,25-29,28352.881661,28770.582636,29294.354155,29880.050383,30546.505582,31511.313475,32490.753693,33351.720132,34090.725195,34950.784145,36146.324598,37133.693384,38033.353692,38619.923749,38468.922857,38696.845893,38703.169645,38427.847797,37878.307765,37029.161169
NW - Ngaka Modiri Molema District Municipality (DC38),Male,30-34,26427.328305,26584.596312,26631.794024,26750.439405,26771.676457,26893.002929,27261.865632,27811.983144,28483.283860,29352.483100,30303.929143,31346.914796,32377.801596,33336.569245,34441.880230,35589.410212,36609.256959,37636.133151,38362.628127,38281.855560
NW - Ngaka Modiri Molema District Municipality (DC38),Male,35-39,23468.949764,23548.589404,23695.811936,23802.627588,23969.731413,24231.987201,24386.043936,24437.186005,24552.679336,24692.728055,24951.495853,25451.778607,26133.286780,26951.926204,27996.037189,29087.300237,30269.370262,31421.223689,32455.492635,33548.688079
NW - Ngaka Modiri Molema District Municipality (DC38),Male,40-44,20957.737994,21007.142119,20936.080225,20861.760910,20836.595126,20829.198829,20864.282737,21009.651259,21171.642807,21461.340161,21789.064579,22035.800505,22239.663285,22555.719092,22896.186258,23282.561255,23873.114786,24641.861981,25552.876159,26584.566500
NW - Ngaka Modiri Molema District Municipality (DC38),Male,45-49,16471.040087,16962.109468,17435.417028,17792.646078,18003.341396,18129.629337,18169.376926,18119.695285,18087.216158,18154.462974,18339.345311,18546.698971,18812.356468,19052.626066,19378.599815,19867.581106,20256.919661,20534.572240,20870.141179,21118.575546
NW - Ngaka Modiri Molema District Municipality (DC38),Male,50-54,13086.976698,13230.676756,13392.431121,13582.887881,13794.086704,14042.829978,14394.098560,14777.221234,15120.260211,15393.835227,15637.365666,15814.120522,15931.840410,16058.034896,16231.917929,16460.849473,16720.002350,17040.145202,17366.433990,17670.426670
NW - Ngaka Modiri Molema District Municipality (DC38),Male,55-59,11194.416409,11129.516258,11057.237029,11026.112278,11071.252073,11168.054920,11233.569046,11318.141796,11454.332204,11653.848800,11945.890182,12346.424496,12784.650993,13180.164194,13503.193072,13763.211111,13960.863101,14099.650215,14254.553796,14360.861160
NW - Ngaka Modiri Molema District Municipality (DC38),Male,60-64,9298.817365,9319.940741,9362.241484,9380.823839,9374.186315,9300.748122,9223.083835,9157.706936,9152.188762,9225.474679,9340.839545,9422.379798,9520.340764,9664.351725,9869.242378,10148.457217,10510.707748,10892.177168,11231.611134,11345.759068
NW - Ngaka Modiri Molema District Municipality (DC38),Male,65-69,7177.904500,7204.865322,7258.279217,7288.889810,7275.117761,7242.111751,7246.301094,7273.991582,7300.221924,7325.442446,7344.540086,7351.606931,7365.098280,7402.991542,7471.887909,7573.940339,7636.059450,7706.563450,7815.509875,7833.702795
NW - Ngaka Modiri Molema District Municipality (DC38),Male,70-74,5271.825803,5218.478768,5138.560329,5086.266783,5059.170843,5037.351375,5009.037229,5016.340231,5045.579360,5070.846318,5181.695453,5304.897891,5400.068358,5442.039891,5449.873131,5472.776125,5510.380129,5550.723717,5583.723562,5487.433738
NW - Ngaka Modiri Molema District Municipality (DC38),Male,75-79,3722.548241,3600.054246,3504.904835,3409.844705,3315.214006,3302.557407,3281.728332,3220.784484,3156.326187,3070.516842,3013.058165,2997.842612,3048.312741,3149.273502,3283.317540,3364.528638,3410.934874,3441.269917,3578.395612,3536.068741
NW - Ngaka Modiri Molema District Municipality (DC38),Male,80+,2105.324344,2185.348802,2255.773773,2343.491605,2457.771415,2406.024362,2352.101293,2297.837499,2250.968805,2208.294458,2184.116178,2155.097411,2117.534235,2088.167301,2065.046795,2066.686384,2066.176130,2061.866593,2051.876998,2031.497704
NW - Ngaka Modiri Molema District Municipality (DC38),Female,0-4,42994.700670,42936.270019,43327.872233,44121.798402,45209.215002,46846.544780,48639.977304,49931.909093,50795.185783,51235.112010,51191.666806,50615.556826,49651.254674,48310.186333,46773.785163,45811.269134,45439.861043,45334.179300,45442.410085,45589.414351
NW - Ngaka Modiri Molema District Municipality (DC38),Female,5-9,45261.401270,44311.894072,43603.230522,42972.039838,42427.689190,42046.164445,42015.729005,42446.451877,43301.835289,44434.108070,46127.735476,47977.772586,49322.603906,50293.954437,50645.478141,50393.218596,49759.978271,48820.836611,47605.307186,46366.867158
NW - Ngaka Modiri Molema District Municipality (DC38),Female,10-14,47768.325434,47167.867930,46505.714821,45959.181373,45536.883382,44555.875988,43531.491582,42811.099807,42281.790734,41933.295781,41415.460437,41297.406987,41748.201623,42729.997875,44125.871498,45670.404043,47464.021853,48838.485847,49823.019092,50216.820882
NW - Ngaka Modiri Molema District Municipality (DC38),Female,15-19,43602.634560,44196.313130,44899.440903,45501.994168,45530.525729,44962.202968,44336.301171,43688.134796,43250.358530,42992.183014,42064.333795,41026.782989,40350.318558,39908.794033,39720.460167,39193.643523,38982.802014,39380.385225,40357.886904,41770.673039
NW - Ngaka Modiri Molema District Municipality (DC38),Female,20-24,34662.039938,35458.881743,36255.931305,37005.539431,37898.152900,38850.497514,39697.523139,40393.943179,40771.929736,40542.166012,40489.529180,40219.053783,39724.253305,39157.913461,38637.480984,38134.541812,37384.835109,36759.771606,36096.606068,35462.090154
NW - Ngaka Modiri Molema District Municipality (DC38),Female,25-29,31004.529351,30816.558685,30451.287987,30182.222912,30269.508281,31145.248144,32123.032218,33110.127676,33821.081473,34521.923951,35658.237499,36680.742439,37473.411636,37829.084902,37501.220937,37742.429265,37742.177193,37369.798586,36663.531378,35706.944585
NW - Ngaka Modiri Molema District Municipality (DC38),Female,30-34,28211.954163,28486.906033,28741.942266,28896.093762,28930.353413,28877.330431,28605.020653,28540.215958,28700.511350,29197.110249,30013.192219,30969.048216,32024.371203,33065.788311,34115.786452,35024.768248,35927.215381,36814.750244,37445.204393,37312.253977
NW - Ngaka Modiri Molema District Municipality (DC38),Female,35-39,25648.101508,25697.649268,25735.690391,25685.197643,25584.983503,25571.196777,25749.180400,26053.768394,26319.276999,26606.332007,26906.820567,27029.478169,27219.766908,27577.101472,28284.327459,29248.456915,30340.068376,31451.712272,32489.197146,33496.311803
NW - Ngaka Modiri Molema District Municipality (DC38),Female,40-44,22330.602357,22485.699903,22572.543643,22637.044273,22662.888722,22636.282717,22604.213311,22671.582281,22732.655605,22831.495585,23101.292409,23573.328127,24083.506034,24557.119764,25043.105362,25465.480647,25706.565675,26001.566389,26467.214849,27198.810787
NW - Ngaka Modiri Molema District Municipality (DC38),Female,45-49,19370.609242,19583.036025,19624.149928,19591.636553,19554.523939,19690.812250,19749.938125,19825.773690,19970.877054,20150.449147,20350.198320,20561.309264,20819.059006,21049.858358,21301.147884,21653.515180,22168.191563,22692.395182,23186.211645,23630.095510
NW - Ngaka Modiri Molema District Municipality (DC38),Female,50-54,15267.539498,15684.880126,16215.610339,16629.338654,16876.152331,17042.510999,17172.204539,17202.196791,17247.221033,17336.737071,17658.956700,17925.231748,18179.310533,18455.312323,18742.168843,18996.712258,19266.813520,19567.532774,19847.653905,20067.020788
NW - Ngaka Modiri Molema District Municipality (DC38),Female,55-59,13334.035470,13378.554638,13294.184748,13260.657787,13362.830334,13599.977345,13920.808652,14364.426185,14778.752035,15090.228610,15356.821776,15617.494512,15788.200802,15955.863042,16155.218902,16472.554674,16739.967343,17004.957609,17311.161169,17543.642615
NW - Ngaka Modiri Molema District Municipality (DC38),Female,60-64,10029.553208,10421.482748,10916.425266,11342.902932,11642.719853,11817.772979,11830.391612,11741.235583,11762.452680,11932.945420,12239.140493,12619.546484,13110.363993,13554.076623,13903.228316,14181.687996,14445.267602,14614.666918,14776.353133,14819.914319
NW - Ngaka Modiri Molema District Municipality (DC38),Female,65-69,8418.729661,8418.006020,8411.305845,8456.908243,8564.273951,8714.976303,9032.761767,9415.428363,9785.873352,10082.976346,10332.983100,10430.077645,10458.191697,10551.684368,10747.771627,11083.466715,11479.647638,11947.393718,12348.835491,12497.728459
NW - Ngaka Modiri Molema District Municipality (DC38),Female,70-74,6533.257648,6678.620342,6827.843986,6933.979246,6980.626448,6902.155419,6807.305699,6748.722678,6830.037881,7002.308110,7343.213184,7790.949668,8221.151950,8532.060691,8734.042783,8882.907773,8951.295988,9033.355994,9211.130901,9343.044405
NW - Ngaka Modiri Molema District Municipality (DC38),Female,75-79,5812.624274,5385.414163,5070.673162,4929.755296,4968.462889,5168.328596,5339.788630,5396.786854,5387.427234,5261.495316,5084.890282,4991.693197,5048.272790,5279.240344,5679.425177,6150.931039,6516.801796,6752.162246,7213.867727,7153.438237
NW - Ngaka Modiri Molema District Municipality (DC38),Female,80+,4243.454786,4552.650281,4834.503986,5112.417127,5387.175785,5356.258980,5333.810931,5277.801228,5276.902283,5293.008727,5453.854703,5615.202568,5779.775830,5954.004732,6140.624050,6369.373666,6610.468602,6857.831751,7111.323335,7365.965957
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,0-4,26844.900478,26427.772794,26426.295906,26776.868409,27348.633342,28413.416716,29559.546042,30382.152293,30946.080299,31236.646294,31315.516202,30751.318631,29685.624502,28219.799655,26590.635408,25565.238960,25186.399738,25241.721964,25636.547783,26167.626353
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,5-9,29849.705764,28878.579883,27949.510449,26995.579537,26131.336393,25542.655449,25251.777756,25321.911397,25686.072827,26185.972528,27091.641193,28233.736337,29199.503363,29958.171559,30233.989667,30011.665197,29348.119433,28320.925486,27071.707218,25929.605120
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,10-14,30979.225286,30682.348103,30314.425295,29926.667889,29498.324840,28576.240528,27592.982449,26740.286578,25972.027896,25383.119205,24746.944159,24465.549301,24518.091848,24893.026637,25588.990940,26435.157887,27608.705308,28612.142884,29306.379097,29511.096226
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,15-19,26705.171388,26817.680483,27258.416077,27870.305612,28220.108408,27566.593127,26989.287688,26659.015053,26624.831627,26680.602459,25586.771923,24379.092550,23582.334128,23187.144860,23091.618678,22292.194157,21717.078367,21710.154850,22308.404773,23325.685924
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,20-24,18834.968389,19289.922465,19432.983477,19318.672868,19394.543482,20281.622720,20946.987797,21290.854530,21239.378556,20847.585785,21214.751387,21405.674489,21214.822143,20687.139016,20042.581830,19909.495906,19490.563769,18915.742118,18129.979705,17365.304529
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,25-29,14554.886564,14510.576901,14495.103557,14502.246944,14505.245054,14825.822329,15122.452546,15377.828727,15612.205178,15900.342250,16517.061763,17006.124301,17429.671878,17683.195467,17553.717567,17785.325905,17886.143203,17810.662889,17520.291044,16967.764180
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,30-34,13310.729822,13234.917364,13058.325827,12854.019870,12540.863669,12439.174630,12431.754244,12473.571145,12536.385429,12661.069308,12977.260352,13330.214196,13670.791894,13977.775335,14343.922069,14905.840817,15406.383103,15876.246748,16176.258487,16097.847909
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,35-39,11936.317783,11819.710083,11729.592421,11612.278312,11500.807546,11460.870330,11367.255037,11228.561233,11112.350039,10981.407719,10919.595362,10953.680310,11073.076029,11260.557160,11539.723505,11885.820492,12279.779125,12688.942451,13079.051565,13501.809646
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,40-44,10826.077412,10728.901682,10575.343937,10401.156953,10227.421710,10106.097217,9994.586941,9919.203526,9836.211419,9803.136820,9862.671586,9872.706691,9835.518040,9814.233316,9779.554024,9822.048157,9944.449994,10128.754355,10362.190593,10648.712655
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,45-49,9301.935606,9323.051690,9317.330965,9273.605100,9189.858638,9101.766685,8993.631321,8856.284708,8726.282690,8630.330240,8621.923269,8623.938205,8655.761022,8675.356592,8721.711739,8823.433861,8881.188315,8892.691122,8927.161071,8913.784496
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,50-54,7665.862939,7718.036056,7767.346409,7786.253973,7759.222042,7738.764419,7732.222277,7721.207522,7698.520318,7665.679542,7664.861949,7653.591918,7627.104574,7605.722579,7602.442707,7614.402860,7637.519149,7686.741415,7736.932821,7775.411001
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,55-59,6852.301946,6735.996653,6603.153312,6499.618784,6452.859416,6459.945962,6462.834960,6471.880451,6477.334623,6471.200427,6493.639011,6537.072723,6581.185012,6612.924070,6633.824798,6652.939740,6654.243310,6630.545606,6608.809452,6558.443690
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,60-64,5815.851847,5813.489540,5831.991674,5826.526281,5787.119600,5705.912793,5595.378929,5476.757789,5395.711978,5371.753455,5387.548925,5401.605793,5425.695660,5449.285923,5465.514798,5497.078688,5537.917853,5572.424926,5593.981995,5523.398651
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,65-69,4736.447396,4690.833832,4655.828438,4619.537757,4574.472014,4574.688744,4602.677021,4635.411818,4645.745245,4632.208461,4587.213353,4516.450136,4441.553280,4388.022419,4366.268034,4393.119978,4415.874206,4438.530399,4452.500733,4377.063186
