Dis_code,Age,Sex,District,Local,Loc_Code,Province_Code,Dis_Cod,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
DC40,70-74,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,557.379085034278,560.528442674767,563.404792884735,564.177577123501,562.284812194499,550.45379370591,540.38545525857,533.312281366333,535.506923542421,542.60980177896,557.152940535194,578.157044473204,598.96023071787,613.826430831948,623.899381094062,627.349638153479,627.54619011752,628.154261049532,632.631426697053,630.829234510463,634.532233286101,640.521636577841,648.913409347496,654.935436304467,658.004722006702,656.09982245841,656.511753578339,655.42295727369,655.593979382607,657.399807495208
DC40,75+,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW404 : Maquassi Hills,NW404,NW,DC40,707.757001425832,699.807698467657,695.342419461587,699.026296953805,710.152345459098,700.662579649918,691.977251663571,676.963732683408,664.897243539463,650.520218577515,642.759727281111,640.187958045564,646.605988498404,663.553386482164,690.694936459119,717.192983924029,738.358149536712,754.241288425765,788.190042768719,790.380145900416,798.463525059448,813.022737403921,832.761112346949,859.242332758753,892.467770741226,919.557374626587,944.783807314602,971.084211443401,994.545333908426,1015.36569744103
DC40,0-4,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7976.84963930055,8228.5095683797,8519.89745264591,8854.13212329311,9237.4246495863,9716.83670847388,10204.9378424577,10578.6324082308,10871.8768988084,11085.3792870928,11201.848996029,11314.2279965226,11445.6038381336,11569.0156898088,11666.3109402034,11814.4953249337,12011.5420637248,12172.0551367452,12308.192276711,12430.6344003396,12574.9181469361,12674.164133771,12763.3456763673,12856.6220986464,12972.4125088144,13149.9951927767,13355.7397314881,13585.4105489426,13830.7208988645,14090.3198091345
DC40,5-9,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7632.22748181831,7675.17396465146,7809.9526532064,7978.9716331806,8148.32343119108,8349.47966851467,8600.20417474063,8934.43473974671,9342.7334239288,9797.63195384325,10350.648499256,10897.064780013,11291.3345529469,11594.0250884784,11824.2973476827,12002.076693385,12144.7856694159,12277.6036007622,12370.1649466634,12416.1846257545,12518.8263828308,12663.7380013139,12821.851435769,13002.001141859,13207.7396570171,13345.8303793317,13445.2282435758,13529.5523945484,13620.316027739,13738.2997411748
DC40,10-14,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,8584.39773041623,8513.34734413712,8420.76466151748,8360.23135249732,8361.38953433565,8374.60434796962,8402.97017411646,8518.82553134834,8667.53972523917,8831.8957600767,9006.04353894647,9241.92646339743,9586.62511797438,10019.9692946786,10488.2438038856,11002.2042812815,11527.8910129792,11930.1268344711,12260.3248028978,12527.0130000714,12704.107987072,12834.9385076182,12944.0606468049,13014.9020871558,13058.2955158512,13129.6927072324,13252.8419595596,13406.0432001332,13594.6730498553,13815.9811581251
DC40,15-19,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,9040.176067305,9180.97451179681,9317.27240443187,9409.31950996423,9353.82364388257,9314.76039856237,9242.98656799016,9135.6949532583,9061.16807118342,9049.7756208456,9065.1654347842,9089.17054593871,9187.77249647553,9302.20140705357,9433.47411660586,9593.59619539691,9821.99488192371,10156.5625421752,10568.7785256093,11019.098810769,11541.5545008095,12080.7177850148,12501.9810451601,12858.5970597015,13145.5170982475,13319.7284476992,13435.8321160056,13528.5786190714,13587.6572729716,13625.5372238302
DC40,20-24,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,8820.2215171724,9168.49498776254,9536.98654391458,9875.07213975181,10233.486484506,10532.4000563553,10777.717295889,11030.2796906799,11243.7938772896,11278.7977899172,11283.1250961897,11245.679656488,11175.0754729678,11143.648310133,11177.2662133733,11202.4458149125,11228.2508780362,11344.214805708,11451.7598977422,11538.7573407073,11720.6550302944,11985.0518469379,12378.4386653432,12878.1773882051,13439.2339301032,14146.1308817424,14872.3949807467,15443.7807054958,15917.6406050429,16296.0817225822
DC40,25-29,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7973.7366212681,8011.76229666996,8079.85177961262,8205.03732461618,8441.93198962252,8733.66141001185,9100.70610347068,9468.1356040156,9793.85446624901,10147.7496014847,10483.356957255,10765.7363234877,11035.2521276554,11236.6376982533,11259.7286134073,11284.2194635634,11263.3970714254,11193.0908067463,11103.298226749,11014.3390060029,10969.7447162426,10930.2410551665,10968.7223742716,11023.6560281896,11095.0728388566,11247.1044292435,11483.4752633322,11838.5167662858,12285.8822757233,12783.3194348506
DC40,30-34,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7467.81747045327,7593.47452344245,7709.7796277495,7835.96585233226,7907.93051147226,7937.03788872609,8000.9204407982,8110.4876647457,8290.57592374178,8595.61683158471,8929.1401761492,9342.82022648989,9782.28241126278,10197.5408451193,10644.1087798193,11030.0216409676,11371.5875711272,11720.6604287859,11994.0445304382,12039.4093567464,12032.9969501055,11991.6320796578,11920.9338957281,11886.8927878156,11904.6089675218,11886.0506477567,11873.1647638525,11958.4137288847,12081.669007259,12235.2442955934
DC40,35-39,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7036.81829331616,7048.15821125952,7072.09274115979,7110.71244908667,7212.26497074363,7363.27204677945,7522.27797831388,7668.79707321668,7819.5739930224,7941.36322151925,8033.64500049982,8161.78945332917,8339.72873393637,8594.26348108131,8979.20241595079,9387.0263021033,9874.27587111312,10384.1091656207,10857.3376146772,11335.45241942,11744.3792545185,12119.9748092529,12500.921195209,12823.2947220882,12953.624541917,13026.2225809245,13058.258554206,13049.2387095064,13068.9884829862,13147.8594078697
DC40,40-44,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,6453.92709557481,6560.05728366879,6628.56249383346,6674.69103504303,6706.06086413999,6716.01543723197,6708.3963805292,6724.86004204994,6766.68056618518,6887.89341729759,7052.43192382025,7226.12226250707,7394.59847376289,7574.68490014033,7721.08257692163,7828.12967989324,7963.7996713233,8142.2988434526,8388.47726145399,8722.61748026966,9068.69943248495,9494.01084089498,9940.44271677395,10373.6033140267,10853.8883983577,11259.8801790902,11628.7956703461,12004.9934488713,12328.3347345205,12475.4417523807
DC40,45-49,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,5262.15720956092,5411.58947337527,5551.28440774064,5663.63819231986,5743.44767588444,5803.62863682565,5848.80139100253,5867.27173215801,5874.3663179342,5885.54465301798,5894.12895910209,5886.67824036401,5895.38697988282,5918.52607851815,5999.31585891798,6118.98004625256,6238.08435190769,6337.77937012016,6440.66692772004,6481.46264114538,6502.00064362072,6548.41546767951,6623.99673274547,6755.75681991726,6983.06275333922,7219.60288257996,7509.82627853333,7808.18527509307,8089.20395553368,8406.94071349433
DC40,50-54,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,4090.91759958635,4198.63288323259,4301.27488401038,4396.75698103402,4483.55367596759,4583.48014005167,4701.29382025482,4819.59142482664,4926.1868633759,5019.81288710591,5106.83996055952,5182.6976277612,5237.28900591911,5276.36806975631,5307.26654268623,5321.0917289158,5317.55345678852,5320.72280007884,5336.92033672886,5373.03115752375,5458.75452846386,5546.87146654809,5617.99705640954,5691.40534727113,5730.60646910766,5739.81929815669,5763.74269446175,5810.79064213411,5906.3170394778,6087.1017671643
DC40,55-59,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,3249.43899434712,3298.86267049218,3348.42822075515,3412.46591890005,3498.62409024085,3597.24041532246,3686.4961534567,3781.47053854935,3887.80660302397,4004.78811002403,4132.89541342041,4282.29887953697,4437.41194717399,4582.40375314111,4712.80088830051,4820.60153257889,4916.00061016394,4988.73769564516,5048.39118225694,5063.263977815,5092.28431725736,5114.52538786173,5143.80768574538,5184.78968865027,5264.88358019871,5370.99252376706,5471.34396871945,5553.16581337306,5632.56813119175,5676.96500585716
DC40,60-64,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,2533.09563222665,2594.27257866604,2670.2213770997,2740.72372306275,2801.59229415203,2840.96629230283,2880.57892709685,2925.93245141009,2992.11580379724,3086.21178925506,3198.53042493597,3302.22767148137,3409.63003988313,3523.8472552854,3646.65272138669,3773.95013241874,3919.31573105646,4065.77204630915,4200.86606898832,4261.07036579615,4366.01181017325,4483.63429530855,4583.76519456597,4672.43511023563,4745.47746959808,4800.97113504804,4837.56796443291,4871.95642492336,4908.25028808404,4980.22968349275
DC40,65-69,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,1878.4692000968,1885.44244431727,1900.65689776833,1920.82865312918,1943.84145871916,1974.14002803965,2025.39277971887,2087.29928154369,2148.58180824661,2209.6831047332,2268.64492903474,2329.46466530739,2398.07835038558,2480.14572256125,2577.64875105801,2671.59684577656,2756.70206222194,2847.20131576903,2947.86227749262,3005.53664799708,3104.48292392735,3246.2495730355,3402.13697261031,3562.15283793258,3714.51578292324,3839.77771591303,3961.86918834557,4076.96329733194,4186.13167871367,4282.29858637402
DC40,70-74,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,1352.63048493267,1364.25762198154,1360.79607577087,1353.23452660259,1341.75650609044,1317.71517347537,1292.39325361486,1286.42033694817,1301.37424650785,1329.03520837908,1380.6978016663,1437.48603071784,1489.60408768274,1530.96816799038,1567.21956401918,1610.08092377271,1646.37489271463,1681.14468553753,1717.26736073607,1720.07286359934,1751.58509423177,1795.48511729164,1857.17300282508,1943.3673539893,2048.24549093794,2156.78013027808,2273.22158155634,2387.40481615642,2496.05448641501,2602.23937612875
DC40,75+,Male,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,1240.12806362586,1226.68589991019,1219.57106165207,1219.29084930981,1226.4126273535,1209.14388909725,1183.59725192077,1136.23757966788,1075.00781617872,994.100969325798,960.388071666711,936.458690055089,928.323859214665,935.813719085599,956.916020907099,1073.19308926622,1179.05403165148,1272.02697405381,1376.77479317752,1422.16079830918,1401.73709934259,1406.73505818638,1420.92291155868,1441.71513062128,1468.74648573371,1540.73586097719,1613.33366605601,1696.15497029774,1792.89672845364,1905.56735936738
DC40,0-4,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7971.14484110345,8223.93574749671,8485.48435356395,8764.97048242437,9080.23355720323,9506.37524060377,9950.87063148188,10291.0352610098,10548.5201834849,10727.5059159116,10804.4399451774,10895.8367068031,11016.9797279393,11134.9348432237,11229.5524601171,11373.8676511226,11546.8138380845,11673.2288366341,11766.4851603213,11832.5111202378,11930.853652057,11996.6506307322,12064.6780641077,12137.0923879425,12226.2847643162,12383.5510421018,12564.2016142913,12764.0286891294,12976.8423460527,13200.6075494907
DC40,5-9,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7610.19393893443,7647.08613234302,7794.13726146759,7986.73244942417,8167.36000913555,8357.72961963004,8583.65412198511,8874.73787672397,9231.46805079448,9640.93333660929,10158.6690065461,10654.5821039865,10990.1226135325,11233.6314423435,11398.7108905249,11522.6680265864,11633.0308154653,11746.2623616523,11823.1795727406,11847.4955077917,11926.5759871921,12037.6602941876,12144.2287353556,12264.7189215459,12415.2553555051,12505.5201751449,12560.0506722958,12608.6167006239,12657.257210646,12720.7187968455
DC40,10-14,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,8713.90925889415,8582.86827855514,8421.83958413835,8305.46100795917,8273.02357585207,8264.22672225857,8286.61713076157,8403.30154049831,8557.83450390631,8715.82116106313,8865.95148071634,9061.62788956291,9363.55126669454,9755.56330049932,10187.0701485336,10667.1804716438,11141.298135363,11484.0870928024,11757.8589458014,11961.7230744013,12080.3211262212,12172.8539738803,12263.4709617474,12322.2726357439,12345.395218801,12377.3273094631,12445.7785798772,12535.8905686884,12665.7750989313,12833.9689793127
DC40,15-19,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,9188.91781566877,9440.03262407868,9657.10151057395,9781.68673239458,9724.23681834138,9687.52602009779,9596.47449083717,9434.84395348917,9298.34958569885,9244.66697194999,9285.80126059054,9361.44782341614,9497.13142609538,9619.160064536,9742.72527855949,9937.99628913242,10202.329786752,10546.6663515148,10941.1076691297,11372.0371346836,11945.4745996637,12528.1285758848,12944.7611306513,13258.8315421708,13486.5702424171,13678.2774478126,13840.2539064807,13948.5646154232,13974.9230825685,13959.9627728696
DC40,20-24,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,8925.89596827871,9216.8433220444,9592.65940570708,10029.5366147238,10506.3722557224,10773.9403961537,11061.274883779,11403.126935003,11733.5195163592,11879.3511320124,11796.2713310797,11657.3580033433,11548.7362237565,11563.9847797292,11697.2263423196,11662.5648232479,11662.3967319107,11832.9207220771,12079.3107821425,12326.7707914035,12460.5840239914,12682.3581939494,13120.7859267631,13761.7028113277,14508.6163840983,15150.3176335887,15821.9808502814,16425.1278206129,17038.6117981356,17577.2004923225
DC40,25-29,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7747.77168365213,7815.62769871233,7836.419515298,7871.6145853789,8012.97250047634,8353.56190980441,8734.90124812911,9111.66200855391,9401.84587346069,9703.58732743147,10099.7541424105,10479.9115648475,10787.3567298519,10952.4536992979,10922.4183634363,11010.4728868441,11015.1240226398,10909.5958236534,10748.4874373268,10606.3109515968,10665.1026407075,10718.1645318656,10797.2635511541,10836.5558817036,10883.2394851044,11132.3570315802,11423.5224237923,11760.4081092845,12125.6482969608,12552.3301209559
DC40,30-34,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7300.66643523218,7443.04239922811,7595.45223199428,7745.97135350531,7889.16416689772,7995.42091578646,8054.84856339977,8184.30964134443,8387.60614715225,8695.79763010219,9060.16021056238,9477.82143413559,9937.72427139537,10404.462254103,10880.1120618933,11270.5063394849,11673.4263435285,12083.1187319446,12412.253225184,12481.1970986671,12488.3787201729,12427.3968831014,12330.0248062734,12281.6695951518,12293.1548261975,12277.3189957251,12283.3411503378,12407.0540731409,12572.5567441128,12738.6072785258
DC40,35-39,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,7130.79338650616,7233.42002882255,7337.07953999957,7425.07098936509,7508.74885327106,7593.25802795819,7739.60582699996,7940.23978272555,8153.33771858796,8397.96880444763,8610.37255844493,8781.08112570548,8990.08567218739,9267.87899937418,9673.72116079637,10122.9117185091,10632.0211046268,11167.90147114,11695.0671292103,12222.1516093015,12647.9885659042,13091.3157205774,13535.9773775393,13903.7885150814,14051.67636695,14087.7241808599,14051.9343190562,13965.4634448347,13921.7786578171,13962.6814541774
DC40,40-44,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,6343.21883787916,6458.13788930553,6551.2861125277,6631.41550358018,6695.25374962145,6734.67660051851,6767.56609911625,6826.69323363581,6884.77088022831,6960.74943159352,7074.43739740207,7249.90118163789,7439.24049517222,7625.62490308597,7830.7042750257,8003.53854820397,8129.46630398981,8277.13468924181,8481.52815904492,8777.39733123821,9128.16390129071,9514.07787012934,9905.13892954306,10287.3453619206,10692.525442486,11029.0334183369,11366.4074508195,11686.4876675873,11925.1861252649,11972.4917782662
DC40,45-49,Female,NW - Dr Kenneth Kaunda District Municipality (DC40),NW405 : Ventersdorp/Tlokwe,NW405,NW,DC40,5607.48309729296,5710.78433239437,5772.95319588906,5818.97297282363,5866.3290447946,5958.56931254298,6033.62827885992,6116.31666536763,6218.77220248669,6328.03363027158,6420.82932372943,6514.92268694698,6623.52092652206,6725.57110364046,6836.52999014003,6945.88006330515,7108.69203317037,7282.17443606113,7458.50570524732,7631.39729985015,7783.71267485387,7892.77470205532,8023.55256650783,8211.95841397094,8500.9602544447,8839.97980800616,9208.00298722614,9580.71279163279,9945.03104817079,10328.5138282185
